#eta_center xi_center pdf_xi pdf_gauss count pdf_eta
9.2298136646e-01 -7.6103358202e+00 0.0000000000e+00 1.0576632861e-13 0.0000000000e+00 0.0000000000e+00
9.2546583851e-01 -7.3648653905e+00 0.0000000000e+00 6.6462086602e-13 0.0000000000e+00 0.0000000000e+00
9.2795031056e-01 -7.1193949608e+00 0.0000000000e+00 3.9321654495e-12 0.0000000000e+00 0.0000000000e+00
9.3043478261e-01 -6.8739245310e+00 0.0000000000e+00 2.1903870437e-11 0.0000000000e+00 0.0000000000e+00
9.3291925466e-01 -6.6284541013e+00 0.0000000000e+00 1.1487914883e-10 0.0000000000e+00 0.0000000000e+00
9.3540372671e-01 -6.3829836716e+00 0.0000000000e+00 5.6727392886e-10 0.0000000000e+00 0.0000000000e+00
9.3788819876e-01 -6.1375132419e+00 0.0000000000e+00 2.6373982150e-09 0.0000000000e+00 0.0000000000e+00
9.4037267081e-01 -5.8920428122e+00 0.0000000000e+00 1.1544891601e-08 0.0000000000e+00 0.0000000000e+00
9.4285714286e-01 -5.6465723824e+00 0.0000000000e+00 4.7581187790e-08 0.0000000000e+00 0.0000000000e+00
9.4534161491e-01 -5.4011019527e+00 0.0000000000e+00 1.8463412273e-07 0.0000000000e+00 0.0000000000e+00
9.4782608696e-01 -5.1556315230e+00 0.0000000000e+00 6.7455897246e-07 0.0000000000e+00 0.0000000000e+00
9.5031055901e-01 -4.9101610933e+00 0.0000000000e+00 2.3203801818e-06 0.0000000000e+00 0.0000000000e+00
9.5279503106e-01 -4.6646906636e+00 0.0000000000e+00 7.5150113336e-06 0.0000000000e+00 0.0000000000e+00
9.5527950311e-01 -4.4192202339e+00 0.0000000000e+00 2.2915608840e-05 0.0000000000e+00 0.0000000000e+00
9.5776397516e-01 -4.1737498041e+00 0.0000000000e+00 6.5790688160e-05 0.0000000000e+00 0.0000000000e+00
9.6024844720e-01 -3.9282793744e+00 0.0000000000e+00 1.7783970360e-04 0.0000000000e+00 0.0000000000e+00
9.6273291925e-01 -3.6828089447e+00 0.0000000000e+00 4.5261015192e-04 0.0000000000e+00 0.0000000000e+00
9.6521739130e-01 -3.4373385150e+00 2.1251656586e-04 1.0845538589e-03 1.5890149496e+01 2.0997029429e-02
9.6770186335e-01 -3.1918680853e+00 2.0594803003e-03 2.4468605848e-03 1.5399011237e+02 2.0348045951e-01
9.7018633540e-01 -2.9463976555e+00 4.9321657620e-03 5.1975490268e-03 3.6878466854e+02 4.8730709174e-01
9.7267080745e-01 -2.7009272258e+00 9.1596630361e-03 1.0394874064e-02 6.8488032636e+02 9.0499163467e-01
9.7515527950e-01 -2.4554567961e+00 1.7078289206e-02 1.9573619328e-02 1.2769666569e+03 1.6873665336e+00
9.7763975155e-01 -2.2099863664e+00 3.2486281470e-02 3.4701984515e-02 2.4290429645e+03 3.2097046426e+00
9.8012422360e-01 -1.9645159367e+00 5.5171331355e-02 5.7925361612e-02 4.1252346593e+03 5.4510294924e+00
9.8260869565e-01 -1.7190455070e+00 8.5312432747e-02 9.1036271798e-02 6.3789253547e+03 8.4290260095e+00
9.8509316770e-01 -1.4735750772e+00 1.3228597072e-01 1.3470739634e-01 9.8911999754e+03 1.3070098366e+01
9.8757763975e-01 -1.2281046475e+00 1.9329799354e-01 1.8767208912e-01 1.4453150993e+04 1.9098198969e+01
9.9006211180e-01 -9.8263421780e-01 2.5671734132e-01 2.4617231120e-01 1.9195100934e+04 2.5364147726e+01
9.9254658385e-01 -7.3716378808e-01 3.2218979278e-01 3.0402548209e-01 2.4090564201e+04 3.1832946921e+01
9.9503105590e-01 -4.9169335836e-01 3.5863755093e-01 3.5351841115e-01 2.6815812105e+04 3.5434052780e+01
9.9751552795e-01 -2.4622292865e-01 4.0158202415e-01 3.8703064676e-01 3.0026828135e+04 3.9677046094e+01
1.0000000000e+00 -7.5249892782e-04 4.0260100517e-01 3.9894216745e-01 3.0103018716e+04 3.9777723302e+01
1.0024844720e+00 2.4471793079e-01 3.7743448015e-01 3.8717365486e-01 2.8221283788e+04 3.7291224124e+01
1.0049689441e+00 4.9018836051e-01 3.5575388078e-01 3.5377971003e-01 2.6600196209e+04 3.5149140841e+01
1.0074534161e+00 7.3565879023e-01 2.8978521607e-01 3.0436261953e-01 2.1667630411e+04 2.8631314860e+01
1.0099378882e+00 9.8112921995e-01 2.4167368406e-01 2.4653635630e-01 1.8070266445e+04 2.3877806588e+01
1.0124223602e+00 1.2265996497e+00 1.7033886042e-01 1.8801907031e-01 1.2736465725e+04 1.6829794189e+01
1.0149068323e+00 1.4720700794e+00 1.2424551946e-01 1.3500631923e-01 9.2900046194e+03 1.2275686924e+01
1.0173913043e+00 1.7175405091e+00 8.9290315625e-02 9.1271998748e-02 6.6763570084e+03 8.8220481888e+00
1.0198757764e+00 1.9630109388e+00 5.5952655957e-02 5.8096810918e-02 4.1836553508e+03 5.5282258069e+00
